종목명,현재가,전일비,등락률,거래량,거래대금,market,code
KODEX 인버스,"2,590",하락30,-1.15%,"55,655,775",,KOSPI,114800
보령,"9,150",상승100,+1.10%,"206,504",,KOSPI,003850
아세아,"376,500","하락1,500",-0.40%,"2,400",,KOSPI,002030
솔루엠,"16,380",하락50,-0.30%,"183,138",,KOSPI,248070
녹십자홀딩스,"16,480",상승140,+0.86%,"40,941",,KOSPI,005250
TKG휴켐스,"18,870",상승70,+0.37%,"44,226",,KOSPI,069260
한국금융지주우,"131,200","상승4,600",+3.63%,"29,478",,KOSPI,071055
하나투어,"49,400","상승2,400",+5.11%,"301,173",,KOSPI,039130
N2 KIS CD금리투자 ETN,"54,585",보합0,0.00%,1,,KOSPI,550082
유안타증권,"3,825",상승65,+1.73%,"380,323",,KOSPI,003470
KODEX 미국빅테크10(H),"57,430",상승390,+0.68%,"64,908",,KOSPI,314250
SOL 미국배당다우존스,"11,690",하락20,-0.17%,"402,002",,KOSPI,446720
율촌화학,"30,600",상승700,+2.34%,"76,586",,KOSPI,008730
넥센타이어,"7,710",상승100,+1.31%,"172,643",,KOSPI,002350
이노션,"18,510",상승280,+1.54%,"206,223",,KOSPI,214320
대상,"21,300",상승250,+1.19%,"55,636",,KOSPI,001680
한화3우B,"38,000","상승1,050",+2.84%,"55,553",,KOSPI,00088K
한화리츠,"4,090",하락5,-0.12%,"113,783",,KOSPI,451800
KODEX 단기채권,"113,470",상승5,0.00%,"30,396",,KOSPI,153130
미원상사,"153,700","상승6,100",+4.13%,"5,203",,KOSPI,002840
TIGER 2차전지소재Fn,"5,670",하락25,-0.44%,"3,111,304",,KOSPI,462010
KG모빌리티,"3,595",하락95,-2.57%,"1,177,404",,KOSPI,003620
TIGER 조선TOP10,"26,260",상승590,+2.30%,"711,434",,KOSPI,494670
빙그레,"74,500","상승1,100",+1.50%,"21,699",,KOSPI,005180
KODEX 미국반도체,"36,170",상승905,+2.57%,"303,881",,KOSPI,390390
신한알파리츠,"5,840",하락70,-1.18%,"271,742",,KOSPI,293940
KODEX 미국30년국채액티브(H),"9,025",하락5,-0.06%,"553,148",,KOSPI,484790
ACE 글로벌반도체TOP4 Plus,"45,285",상승480,+1.07%,"133,893",,KOSPI,446770
코오롱모빌리티그룹,"11,080",하락920,-7.67%,"1,529,601",,KOSPI,450140
미원에스씨,"138,300","상승3,100",+2.29%,"1,066",,KOSPI,268280
전진건설로봇,"47,250","하락1,000",-2.07%,"51,404",,KOSPI,079900
KB KIS CD금리투자 ETN,"52,700",보합0,0.00%,0,,KOSPI,580058
TIGER 코리아배당다우존스,"13,570",상승30,+0.22%,"565,820",,KOSPI,0052D0
RISE KOFR금리액티브(합성),"104,930",보합0,0.00%,"4,314",,KOSPI,479520
KODEX 미국S&P500(H),"15,535",상승80,+0.52%,"163,188",,KOSPI,449180
코오롱,"53,900",상승400,+0.75%,"95,266",,KOSPI,002020
CJ4우(전환),"160,800","상승6,800",+4.42%,"16,372",,KOSPI,00104K
SK이터닉스,"20,100",상승50,+0.25%,"175,254",,KOSPI,475150
KODEX 코스피,"41,455",상승500,+1.22%,"285,993",,KOSPI,226490
현대홈쇼핑,"55,400",상승200,+0.36%,"7,551",,KOSPI,057050
한국단자,"65,000","상승2,300",+3.67%,"70,138",,KOSPI,025540
ACE 200,"57,610",상승635,+1.11%,"303,256",,KOSPI,105190
디아이,"22,900","상승1,300",+6.02%,"832,779",,KOSPI,003160
코스모화학,"16,860",하락210,-1.23%,"144,310",,KOSPI,005420
TIGER 테슬라채권혼합Fn,"15,015",보합0,0.00%,"360,584",,KOSPI,447770
ACE 미국S&P500미국채혼합50액티브,"14,255",상승35,+0.25%,"566,341",,KOSPI,438080
부국증권,"61,100","상승1,600",+2.69%,"43,132",,KOSPI,001270
금양,"9,900",보합0,0.00%,0,,KOSPI,001570
ACE 미국배당다우존스,"12,975",하락30,-0.23%,"308,112",,KOSPI,402970
LX홀딩스,"8,250",상승150,+1.85%,"233,463",,KOSPI,383800
한화손해보험,"5,380",하락40,-0.74%,"266,190",,KOSPI,000370
KODEX 국고채10년액티브,"110,260",하락225,-0.20%,"22,214",,KOSPI,471230
카프로,"3,660",보합0,0.00%,0,,KOSPI,006380
비에이치,"18,280",상승590,+3.34%,"402,359",,KOSPI,090460
KIWOOM 국고채10년,"112,570",하락320,-0.28%,"44,750",,KOSPI,148070
대한해운,"1,902",하락28,-1.45%,"8,521,750",,KOSPI,005880
JW중외제약,"26,200",상승300,+1.16%,"39,999",,KOSPI,001060
한국쉘석유,"468,500",상승500,+0.11%,"2,103",,KOSPI,002960
HD현대에너지솔루션,"54,200",상승400,+0.74%,"47,866",,KOSPI,322000
E1,"87,400","상승3,200",+3.80%,"29,761",,KOSPI,017940
제이알글로벌리츠,"3,025",상승20,+0.67%,"446,108",,KOSPI,348950
RISE 200위클리커버드콜,"10,640",상승80,+0.76%,"964,293",,KOSPI,475720
세아제강지주,"143,300",상승900,+0.63%,"10,720",,KOSPI,003030
솔루스첨단소재,"8,290",하락200,-2.36%,"443,529",,KOSPI,336370
신대양제지,"14,260",상승100,+0.71%,"14,648",,KOSPI,016590
바이오노트,"5,630",하락20,-0.35%,"74,219",,KOSPI,377740
쿠쿠홈시스,"25,600",상승100,+0.39%,"22,425",,KOSPI,284740
TIGER 미국달러SOFR금리액티브(합성),"62,015",보합0,0.00%,"12,437",,KOSPI,456610
KODEX 미국AI테크TOP10타겟커버드콜,"12,985",상승90,+0.70%,"663,657",,KOSPI,483280
덴티움,"51,800",상승100,+0.19%,"12,985",,KOSPI,145720
롯데손해보험,"1,840",하락27,-1.45%,"358,487",,KOSPI,000400
천일고속,"399,000","상한가92,000",+29.97%,"111,988",,KOSPI,000650
ACE 머니마켓액티브,"103,255",상승5,0.00%,"7,332",,KOSPI,487340
KG스틸,"5,530",상승70,+1.28%,"103,161",,KOSPI,016380
KIWOOM 200,"57,295",상승730,+1.29%,"134,480",,KOSPI,069660
KODEX 국고채30년액티브,"110,380",하락20,-0.02%,"17,583",,KOSPI,439870
RISE KIS국고채30년Enhanced,"70,365",하락255,-0.36%,"53,265",,KOSPI,385560
대신증권우,"21,050",상승50,+0.24%,"63,281",,KOSPI,003545
KODEX 자동차,"23,715",상승470,+2.02%,"2,476,666",,KOSPI,091180
아이에스동서,"18,020",상승140,+0.78%,"24,803",,KOSPI,010780
TIGER 미국테크TOP10타겟커버드콜,"16,430",상승90,+0.55%,"136,123",,KOSPI,474220
OCI,"60,600","상승1,000",+1.68%,"34,074",,KOSPI,456040
일진하이솔루스,"14,930",상승180,+1.22%,"46,735",,KOSPI,271940
풍산홀딩스,"37,600",상승650,+1.76%,"14,173",,KOSPI,005810
KODEX 한국부동산리츠인프라,"4,900",상승25,+0.51%,"932,919",,KOSPI,476800
KODEX 2차전지산업레버리지,"1,642",상승4,+0.24%,"21,763,482",,KOSPI,462330
TIGER 2차전지TOP10,"9,650",상승50,+0.52%,"1,073,251",,KOSPI,364980
LF,"18,330",상승330,+1.83%,"49,460",,KOSPI,093050
삼양사,"51,900",보합0,0.00%,"21,128",,KOSPI,145990
퍼시스,"46,500","상승1,100",+2.42%,"2,156",,KOSPI,016800
한세실업,"13,340",하락160,-1.19%,"97,651",,KOSPI,105630
삼천리,"130,000","상승8,300",+6.82%,"21,973",,KOSPI,004690
KODEX 미국달러SOFR금리액티브(합성),"12,615",하락5,-0.04%,"68,009",,KOSPI,455030
삼양바이오팜,"70,500","하락1,800",-2.49%,"462,513",,KOSPI,0120G0
애경케미칼,"10,750",상승130,+1.22%,"148,983",,KOSPI,161000
KODEX 금융고배당TOP10타겟위클리커버드콜,"12,715",하락65,-0.51%,"788,275",,KOSPI,498410
NICE,"13,990",상승320,+2.34%,"121,874",,KOSPI,034310
KODEX 200미국채혼합,"16,815",상승85,+0.51%,"401,427",,KOSPI,284430
한일홀딩스,"16,800",상승280,+1.69%,"13,217",,KOSPI,003300
ACE 미국대형성장주액티브,"10,265",상승120,+1.18%,"166,507",,KOSPI,0127P0
동아에스티,"55,300",상승400,+0.73%,"30,117",,KOSPI,170900
현대그린푸드,"15,710",상승230,+1.49%,"44,482",,KOSPI,453340
TIGER 200 IT,"52,380",상승290,+0.56%,"214,880",,KOSPI,139260
현대차증권,"8,330",상승160,+1.96%,"136,780",,KOSPI,001500
HANARO 원자력iSelect,"49,440","상승1,565",+3.27%,"339,555",,KOSPI,434730
태영건설,"1,714",상승46,+2.76%,"266,077",,KOSPI,009410
풀무원,"13,360",상승40,+0.30%,"98,011",,KOSPI,017810
고려제강,"18,860",상승20,+0.11%,"15,756",,KOSPI,002240
KODEX 미국머니마켓액티브,"14,695",보합0,0.00%,"312,225",,KOSPI,0048J0
ACE 국고채10년,"88,625",하락150,-0.17%,"13,859",,KOSPI,365780
TIGER 27-04회사채(A+이상)액티브,"52,990",하락25,-0.05%,"19,412",,KOSPI,480260
드림텍,"7,270",상승220,+3.12%,"150,546",,KOSPI,192650
아모레퍼시픽우,"47,400",하락350,-0.73%,"11,904",,KOSPI,090435
신도리코,"49,450",상승800,+1.64%,"24,370",,KOSPI,029530
PI첨단소재,"16,950",상승110,+0.65%,"65,575",,KOSPI,178920
HANARO 200,"57,535",상승615,+1.08%,"53,556",,KOSPI,293180
KODEX 미국나스닥100(H),"19,650",상승240,+1.24%,"152,221",,KOSPI,449190
KODEX 27-12 회사채(AA-이상)액티브,"10,215",하락5,-0.05%,"6,356",,KOSPI,0007F0
삼양홀딩스,"63,300",상승700,+1.12%,"26,603",,KOSPI,000070
KODEX ESG종합채권(A-이상)액티브,"115,555",하락60,-0.05%,314,,KOSPI,439860
맵스리얼티,"5,280",상승50,+0.96%,"48,987",,KOSPI,094800
SOL AI반도체소부장,"17,590",상승195,+1.12%,"1,094,590",,KOSPI,455850
KODEX 200액티브,"16,525",상승170,+1.04%,"176,277",,KOSPI,494890
엠씨넥스,"27,000",상승400,+1.50%,"22,805",,KOSPI,097520
세아홀딩스,"120,400","상승1,400",+1.18%,405,,KOSPI,058650
KIWOOM 종합채권(AA-이상)액티브,"106,560",하락215,-0.20%,114,,KOSPI,454780
TIGER 미국달러단기채권액티브,"13,550",하락5,-0.04%,"380,917",,KOSPI,329750
KODEX 증권,"15,235",상승220,+1.47%,"1,807,156",,KOSPI,102970
KoAct 바이오헬스케어액티브,"23,730",하락120,-0.50%,"1,637,494",,KOSPI,462900
명신산업,"8,960",상승230,+2.63%,"257,791",,KOSPI,009900
조광피혁,"70,700",상승300,+0.43%,"1,340",,KOSPI,004700
SOL 미국양자컴퓨팅TOP10,"26,425",상승680,+2.64%,"545,772",,KOSPI,0023A0
TIGER 인도니프티50,"14,160",하락135,-0.94%,"130,278",,KOSPI,453870
삼성 레버리지 WTI원유 선물 ETN,"1,155",하락25,-2.12%,"3,568,729",,KOSPI,530031
제주은행,"12,340",하락170,-1.36%,"256,959",,KOSPI,006220
KODEX 미국종합채권ESG액티브(H),"101,735",보합0,0.00%,"24,237",,KOSPI,437080
DB증권,"10,850",상승150,+1.40%,"145,799",,KOSPI,016610
KODEX MSCI선진국,"36,930",상승145,+0.39%,"55,059",,KOSPI,251350
SPC삼립,"52,800",상승400,+0.76%,"4,190",,KOSPI,005610
스틱인베스트먼트,"10,860",하락30,-0.28%,"71,956",,KOSPI,026890
현대차3우B,"193,900",보합0,0.00%,"5,391",,KOSPI,005389
KODEX 인도Nifty50,"14,365",하락145,-1.00%,"158,527",,KOSPI,453810
TIGER 200 중공업,"13,720",상승445,+3.35%,"745,955",,KOSPI,139230
아세아시멘트,"12,010",상승400,+3.45%,"55,155",,KOSPI,183190
유니드,"65,900","상승1,100",+1.70%,"11,441",,KOSPI,014830
농심홀딩스,"95,400","상승1,000",+1.06%,"18,908",,KOSPI,072710
HL홀딩스,"47,900",상승600,+1.27%,"51,848",,KOSPI,060980
KCC글라스,"27,600",상승300,+1.10%,"41,421",,KOSPI,344820
제주항공,"5,460",상승50,+0.92%,"74,699",,KOSPI,089590
ACE 미국나스닥100미국채혼합50액티브,"15,170",상승110,+0.73%,"349,875",,KOSPI,438100
RISE 미국AI밸류체인데일리고정커버드콜,"13,440",상승215,+1.63%,"554,051",,KOSPI,490590
TIGER 반도체,"60,290",상승590,+0.99%,"210,056",,KOSPI,091230
코람코라이프인프라리츠,"4,475",상승15,+0.34%,"120,541",,KOSPI,357120
티웨이항공,"1,585",하락5,-0.31%,"259,752",,KOSPI,091810
KODEX 미국나스닥100데일리커버드콜OTM,"10,335",상승105,+1.03%,"740,895",,KOSPI,494300
두산2우B,"478,000","상승13,500",+2.91%,"1,783",,KOSPI,000157
TCC스틸,"16,280",하락140,-0.85%,"77,734",,KOSPI,002710
TIMEFOLIO K바이오액티브,"20,275",상승45,+0.22%,"858,714",,KOSPI,463050
TIGER 미국S&P500타겟데일리커버드콜,"12,010",상승55,+0.46%,"378,697",,KOSPI,482730
TIGER 미국S&P500(H),"16,115",상승85,+0.53%,"73,959",,KOSPI,448290
삼성FN리츠,"4,625",상승5,+0.11%,"48,730",,KOSPI,448730
자화전자,"19,250","하락1,100",-5.41%,"209,802",,KOSPI,033240
동국제강,"8,440",상승100,+1.20%,"66,172",,KOSPI,460860
YG PLUS,"6,570",상승160,+2.50%,"734,508",,KOSPI,037270
KODEX 국고채3년,"62,305",하락85,-0.14%,"26,751",,KOSPI,114260
DI동일,"21,000",상승600,+2.94%,"97,380",,KOSPI,001530
TIGER TDF2045,"11,685",상승30,+0.26%,"538,573",,KOSPI,0025N0
TIGER 차이나휴머노이드로봇,"12,530",하락215,-1.69%,"973,803",,KOSPI,0053L0
신세계인터내셔날,"11,450",상승10,+0.09%,"162,441",,KOSPI,031430
TIGER 화장품,"3,395",하락15,-0.44%,"2,538,192",,KOSPI,228790
흥아해운,"1,668",하락2,-0.12%,"1,214,778",,KOSPI,003280
ACE 베트남VN30(합성),"30,585",상승430,+1.43%,"89,921",,KOSPI,245710
TIGER CD금리플러스액티브(합성),"1,000,520",상승70,+0.01%,"8,658",,KOSPI,499660
KODEX 골드선물(H),"24,510",보합0,0.00%,"133,758",,KOSPI,132030
TIGER 코리아AI전력기기TOP3플러스,"12,650",상승295,+2.39%,"1,763,436",,KOSPI,0117V0
부광약품,"3,985",보합0,0.00%,"169,986",,KOSPI,003000
BGF,"4,090",상승110,+2.76%,"212,081",,KOSPI,027410
KODEX 미국서학개미,"23,630",상승185,+0.79%,"211,418",,KOSPI,473460
쏘카,"11,740",상승140,+1.21%,"12,638",,KOSPI,403550
KG케미칼,"5,630",상승30,+0.54%,"393,788",,KOSPI,001390
TIGER 미국나스닥100커버드콜(합성),"11,035",상승40,+0.36%,"151,711",,KOSPI,441680
KODEX 로봇액티브,"23,805",상승165,+0.70%,"849,570",,KOSPI,445290
SOL 미국30년국채커버드콜(합성),"9,515",하락5,-0.05%,"367,141",,KOSPI,473330
PLUS 종합채권(AA-이상)액티브,"112,845",하락355,-0.31%,461,,KOSPI,451000
RISE 글로벌원자력,"38,720","상승1,450",+3.89%,"382,889",,KOSPI,442320
디아이씨,"9,800",상승60,+0.62%,"3,783,225",,KOSPI,092200
대한제강,"16,500",상승70,+0.43%,"27,943",,KOSPI,084010
RISE 미국30년국채엔화노출(합성 H),"8,320",보합0,0.00%,"563,192",,KOSPI,472870
KODEX 은행,"13,065",하락55,-0.42%,"560,940",,KOSPI,091170
더본코리아,"25,550",보합0,0.00%,"7,463",,KOSPI,475560
대덕,"11,140",상승530,+5.00%,"278,436",,KOSPI,008060
INVENI,"66,100","상승1,700",+2.64%,"13,759",,KOSPI,015360
KODEX TDF2050액티브,"16,300",상승60,+0.37%,"152,983",,KOSPI,434060
KISCO홀딩스,"26,300",상승50,+0.19%,"3,727",,KOSPI,001940
TIGER 글로벌AI전력인프라액티브,"19,505",상승355,+1.85%,"132,547",,KOSPI,491010
TIGER 글로벌AI액티브,"23,325",상승340,+1.48%,"44,811",,KOSPI,466950
한섬,"16,540",상승360,+2.22%,"180,561",,KOSPI,020000
신한 레버리지 WTI원유 선물 ETN(H),741,하락18,-2.37%,"938,340",,KOSPI,500019
애경산업,"14,020",상승210,+1.52%,"40,847",,KOSPI,018250
KB스타리츠,"3,650",상승45,+1.25%,"77,804",,KOSPI,432320
한전산업,"11,340",상승350,+3.18%,"110,050",,KOSPI,130660
NH투자증권우,"19,570",상승120,+0.62%,"58,654",,KOSPI,005945
KODEX 반도체레버리지,"26,240",상승345,+1.33%,"1,490,099",,KOSPI,494310
영진약품,"1,999",상승4,+0.20%,"239,103",,KOSPI,003520
한국철강,"10,010",상승10,+0.10%,"14,799",,KOSPI,104700
TIGER 미국필라델피아반도체레버리지(합성),"42,880","상승1,980",+4.84%,"225,182",,KOSPI,423920
삼아알미늄,"24,650",하락350,-1.40%,"24,456",,KOSPI,006110
SBS,"19,460",상승80,+0.41%,"31,803",,KOSPI,034120
SOL 미국원자력SMR,"16,800",상승500,+3.07%,"462,194",,KOSPI,0051G0
PLUS 고배당주채권혼합,"14,325",보합0,0.00%,"267,454",,KOSPI,251600
서연이화,"13,180",상승190,+1.46%,"147,006",,KOSPI,200880
일진홀딩스,"7,210",상승160,+2.27%,"153,749",,KOSPI,015860
제이에스코퍼레이션,"12,240",상승140,+1.16%,"237,229",,KOSPI,194370
진에어,"6,800",상승130,+1.95%,"76,372",,KOSPI,272450
콜마홀딩스,"10,310",상승20,+0.19%,"52,118",,KOSPI,024720
TIGER 일본니케이225,"28,560",상승385,+1.37%,"38,434",,KOSPI,241180
사조대림,"38,400",하락50,-0.13%,"7,099",,KOSPI,003960
ACE 미국달러SOFR금리(합성),"12,570",보합0,0.00%,"69,989",,KOSPI,456880
ACE 미국30년국채액티브,"10,255",보합0,0.00%,"242,981",,KOSPI,476760
현대퓨처넷,"3,175",상승10,+0.32%,"46,046",,KOSPI,126560
KODEX 미국배당다우존스,"10,980",하락25,-0.23%,"237,089",,KOSPI,489250
DS단석,"19,840",하락50,-0.25%,"30,024",,KOSPI,017860
대상홀딩스,"9,610",상승40,+0.42%,"56,405",,KOSPI,084690
SGC에너지,"24,100",상승400,+1.69%,"25,324",,KOSPI,005090
TIGER 미국테크TOP10 INDXX(H),"18,500",상승155,+0.84%,"634,287",,KOSPI,472160
삼성전기우,"119,000","상승3,200",+2.76%,"29,445",,KOSPI,009155
TIGER 미국테크TOP10채권혼합,"14,125",상승55,+0.39%,"205,326",,KOSPI,472170
케이씨,"25,850",하락100,-0.39%,"19,976",,KOSPI,029460
세아제강,"120,200",하락100,-0.08%,"2,451",,KOSPI,306200
우진,"16,860","상승1,370",+8.84%,"3,878,545",,KOSPI,105840
유진투자증권,"3,515",상승45,+1.30%,"877,205",,KOSPI,001200
RISE 글로벌자산배분액티브,"14,730",상승5,+0.03%,"169,995",,KOSPI,461490
KODEX 은선물(H),"10,000",상승205,+2.09%,"1,829,054",,KOSPI,144600
삼화콘덴서,"32,300","상승1,100",+3.53%,"91,109",,KOSPI,001820
한국토지신탁,"1,328",상승1,+0.08%,"214,601",,KOSPI,034830
TIGER 토탈월드스탁액티브,"11,910",상승35,+0.29%,"79,588",,KOSPI,0060H0
서울가스,"66,900","상승2,200",+3.40%,"13,207",,KOSPI,017390
SOL 코리아메가테크액티브,"30,670",상승415,+1.37%,"111,597",,KOSPI,444200
신성이엔지,"1,622",상승15,+0.93%,"826,295",,KOSPI,011930
넥센,"6,230",상승130,+2.13%,"54,586",,KOSPI,005720
PLUS 머니마켓액티브,"52,925",보합0,0.00%,"28,723",,KOSPI,477050
한투 KIS CD금리투자 ETN,"54,590",상승5,+0.01%,1,,KOSPI,570090
남해화학,"6,590",상승60,+0.92%,"34,809",,KOSPI,025860
디앤디플랫폼리츠,"3,695",상승70,+1.93%,"164,777",,KOSPI,377190
SIMPAC,"4,990",상승70,+1.42%,"47,112",,KOSPI,009160
KODEX 테슬라커버드콜채권혼합액티브,"9,070",상승5,+0.06%,"218,769",,KOSPI,475080
KPX홀딩스,"76,600","상승2,500",+3.37%,"10,016",,KOSPI,092230
유나이티드제약,"19,750",상승20,+0.10%,"34,850",,KOSPI,033270
TIGER 지주회사,"16,360",상승580,+3.68%,"772,375",,KOSPI,307520
TIGER 차이나테크TOP10,"12,620",하락150,-1.17%,"251,953",,KOSPI,0047A0
SOL 금융지주플러스고배당,"17,770",하락50,-0.28%,"501,708",,KOSPI,484880
모토닉,"11,400",상승20,+0.18%,"23,264",,KOSPI,009680
RISE 코리아밸류업,"16,520",상승85,+0.52%,"299,521",,KOSPI,495050
KODEX 고배당주,"14,205",상승55,+0.39%,"267,436",,KOSPI,279530
광동제약,"6,070",상승10,+0.17%,"42,690",,KOSPI,009290
SK증권,672,상승10,+1.51%,"2,774,913",,KOSPI,001510
일성아이에스,"23,750",상승150,+0.64%,"4,868",,KOSPI,003120
코람코더원리츠,"7,800",하락50,-0.64%,"156,919",,KOSPI,417310
TIGER 글로벌자율주행&전기차SOLACTIVE,"14,520",상승190,+1.33%,"9,269",,KOSPI,394660
RISE 200TR,"32,345",상승365,+1.14%,"153,585",,KOSPI,361580
TIGER 코리아원자력,"10,735",상승510,+4.99%,"2,026,725",,KOSPI,0091P0
엘브이엠씨홀딩스,"1,620",하락20,-1.22%,"410,600",,KOSPI,900140
한국자산신탁,"2,545",하락10,-0.39%,"170,076",,KOSPI,123890
아세아제지,"7,480",상승110,+1.49%,"91,647",,KOSPI,002310
TIGER 중장기국채,"51,010",하락95,-0.19%,"13,872",,KOSPI,302190
한진,"20,400",상승400,+2.00%,"34,686",,KOSPI,002320
SOL 중단기회사채(A-이상)액티브,"51,135",하락20,-0.04%,"75,606",,KOSPI,0016X0
화승엔터프라이즈,"5,110",상승60,+1.19%,"104,269",,KOSPI,241590
남양유업,"51,500",상승600,+1.18%,"3,409",,KOSPI,003920
수산인더스트리,"21,550",상승550,+2.62%,"37,862",,KOSPI,126720
이지스밸류플러스리츠,"4,425",상승5,+0.11%,"339,003",,KOSPI,334890
코오롱ENP,"8,080",상승140,+1.76%,"168,816",,KOSPI,138490
이리츠코크렙,"4,840",하락20,-0.41%,"41,744",,KOSPI,088260
DB,"1,515",상승43,+2.92%,"978,497",,KOSPI,012030
신한 레버리지 은 선물 ETN(H),"30,380","상승1,280",+4.40%,"83,121",,KOSPI,500029
TIGER 미국투자등급회사채액티브(H),"49,080",상승65,+0.13%,"10,430",,KOSPI,458260
화신,"8,690",상승310,+3.70%,"466,579",,KOSPI,010690
삼영무역,"16,420",상승300,+1.86%,"27,015",,KOSPI,002810
TIGER 미국나스닥100(H),"20,285",상승250,+1.25%,"86,783",,KOSPI,448300
TIGER 삼성그룹펀더멘털,"18,355",상승380,+2.11%,"44,662",,KOSPI,138520
KODEX 미국AI테크TOP10,"15,025",상승140,+0.94%,"723,556",,KOSPI,485540
롯데이노베이트,"19,810",상승440,+2.27%,"10,027",,KOSPI,286940
TIGER 바이오TOP10,"8,975",상승135,+1.53%,"1,325,111",,KOSPI,364970
노루홀딩스,"22,300",상승650,+3.00%,"16,324",,KOSPI,000320
현대코퍼레이션,"22,350",상승350,+1.59%,"41,955",,KOSPI,011760
KODEX 단기변동금리부채권액티브,"114,775",상승5,0.00%,"51,903",,KOSPI,273140
TYM,"6,550",하락20,-0.30%,"491,440",,KOSPI,002900
사조산업,"59,000","상승6,700",+12.81%,"101,764",,KOSPI,007160
KODEX 코리아밸류업,"16,495",상승155,+0.95%,"162,431",,KOSPI,495850
국도화학,"31,750",상승200,+0.63%,"8,265",,KOSPI,007690
TIGER 코스피,"41,935",상승515,+1.24%,"43,235",,KOSPI,277630
RISE 단기통안채,"116,425",상승20,+0.02%,"3,582",,KOSPI,196230
삼성SDI우,"179,200",상승400,+0.22%,"3,586",,KOSPI,006405
SOL 미국테크TOP10,"17,135",상승140,+0.82%,"312,439",,KOSPI,481190
대원전선,"3,790",하락50,-1.30%,"3,146,099",,KOSPI,006340
삼진제약,"20,800",상승50,+0.24%,"23,338",,KOSPI,005500
TIGER 글로벌리튬&2차전지SOLACTIVE(합성),"9,985",하락45,-0.45%,"121,099",,KOSPI,394670
