종목명,현재가,전일비,등락률,거래량,거래대금,market,code
KODEX AI반도체,"16,665",상승70,+0.42%,"1,253,397",,KOSPI,395160
F&F홀딩스,"20,200",하락400,-1.94%,"16,350",,KOSPI,007700
신풍제약,"14,730",상승210,+1.45%,"462,647",,KOSPI,019170
보령,"8,950",상승10,+0.11%,"149,852",,KOSPI,003850
SOL 미국배당다우존스,"11,755",상승55,+0.47%,"373,965",,KOSPI,446720
N2 KIS CD금리투자 ETN,"54,575",보합0,0.00%,0,,KOSPI,550082
TKG휴켐스,"18,580",하락60,-0.32%,"28,063",,KOSPI,069260
녹십자홀딩스,"16,120",하락70,-0.43%,"39,295",,KOSPI,005250
KODEX 미국빅테크10(H),"56,770",하락400,-0.70%,"78,445",,KOSPI,314250
동아쏘시오홀딩스,"114,900",상승400,+0.35%,"8,852",,KOSPI,000640
유안타증권,"3,720",하락10,-0.27%,"147,139",,KOSPI,003470
율촌화학,"29,850",상승150,+0.51%,"40,784",,KOSPI,008730
대상,"21,100",보합0,0.00%,"48,201",,KOSPI,001680
한화리츠,"4,070",하락50,-1.21%,"57,330",,KOSPI,451800
이노션,"18,230",상승100,+0.55%,"115,246",,KOSPI,214320
TIGER 2차전지소재Fn,"5,685",상승245,+4.50%,"7,170,819",,KOSPI,462010
하나투어,"46,450",하락750,-1.59%,"94,642",,KOSPI,039130
KODEX 단기채권,"113,455",하락5,0.00%,"11,601",,KOSPI,153130
넥센타이어,"7,330",하락120,-1.61%,"158,389",,KOSPI,002350
한국금융지주우,"122,000",하락300,-0.25%,"27,831",,KOSPI,071055
신한알파리츠,"5,900",상승30,+0.51%,"290,362",,KOSPI,293940
한화3우B,"36,600",상승650,+1.81%,"64,642",,KOSPI,00088K
TIGER 조선TOP10,"25,265",하락735,-2.83%,"1,390,233",,KOSPI,494670
KODEX 미국30년국채액티브(H),"9,080",하락65,-0.71%,"480,377",,KOSPI,484790
전진건설로봇,"47,900",상승250,+0.52%,"65,592",,KOSPI,079900
미원상사,"147,100","하락3,000",-2.00%,"2,653",,KOSPI,002840
빙그레,"72,400",하락800,-1.09%,"51,392",,KOSPI,005180
KODEX 미국S&P500(H),"15,455",하락90,-0.58%,"254,187",,KOSPI,449180
KB KIS CD금리투자 ETN,"52,690",상승5,+0.01%,190,,KOSPI,580058
KODEX 미국반도체,"34,885",하락165,-0.47%,"325,232",,KOSPI,390390
RISE KOFR금리액티브(합성),"104,915",보합0,0.00%,"2,528",,KOSPI,479520
코오롱,"54,100","하락1,400",-2.52%,"74,321",,KOSPI,002020
미원에스씨,"135,700","상승2,900",+2.18%,635,,KOSPI,268280
ACE 글로벌반도체TOP4 Plus,"43,775",하락325,-0.74%,"135,971",,KOSPI,446770
KG모빌리티,"3,315",하락35,-1.04%,"183,161",,KOSPI,003620
TIGER 코리아배당다우존스,"13,245",상승15,+0.11%,"310,993",,KOSPI,0052D0
현대홈쇼핑,"55,400",상승600,+1.09%,"4,548",,KOSPI,057050
KODEX 코스피,"40,260",하락115,-0.28%,"245,281",,KOSPI,226490
SK이터닉스,"19,510",하락590,-2.94%,"296,423",,KOSPI,475150
CJ4우(전환),"152,700",하락800,-0.52%,"6,117",,KOSPI,00104K
코스모화학,"16,780",하락190,-1.12%,"158,721",,KOSPI,005420
코오롱모빌리티그룹,"10,190","하락1,010",-9.02%,"1,175,521",,KOSPI,450140
TIGER 테슬라채권혼합Fn,"14,965",하락145,-0.96%,"381,614",,KOSPI,447770
ACE 미국배당다우존스,"13,025",상승25,+0.19%,"414,922",,KOSPI,402970
금양,"9,900",보합0,0.00%,0,,KOSPI,001570
KODEX 국고채10년액티브,"110,235",하락420,-0.38%,"22,759",,KOSPI,471230
ACE 미국S&P500미국채혼합50액티브,"14,285",하락20,-0.14%,"654,191",,KOSPI,438080
ACE 200,"55,875",하락105,-0.19%,"120,714",,KOSPI,105190
한국단자,"61,500",하락500,-0.81%,"18,347",,KOSPI,025540
KIWOOM 국고채10년,"112,620",하락415,-0.37%,"10,097",,KOSPI,148070
카프로,"3,660",보합0,0.00%,0,,KOSPI,006380
부국증권,"59,000","하락1,400",-2.32%,"30,115",,KOSPI,001270
LX홀딩스,"7,980",상승10,+0.13%,"110,566",,KOSPI,383800
한화손해보험,"5,210",하락40,-0.76%,"193,533",,KOSPI,000370
JW중외제약,"25,950",하락100,-0.38%,"44,758",,KOSPI,001060
한국쉘석유,"464,000","하락1,500",-0.32%,"1,564",,KOSPI,002960
디아이,"21,300",하락100,-0.47%,"621,530",,KOSPI,003160
솔루스첨단소재,"8,540",보합0,0.00%,"306,261",,KOSPI,336370
HD현대에너지솔루션,"53,100","하락1,400",-2.57%,"79,877",,KOSPI,322000
비에이치,"17,500",하락450,-2.51%,"293,187",,KOSPI,090460
제이알글로벌리츠,"2,985",상승30,+1.02%,"260,228",,KOSPI,348950
RISE 200위클리커버드콜,"10,420",하락25,-0.24%,"1,248,346",,KOSPI,475720
롯데손해보험,"1,875",상승64,+3.53%,"516,550",,KOSPI,000400
세아제강지주,"138,800","하락2,500",-1.77%,"6,898",,KOSPI,003030
TIGER 미국달러SOFR금리액티브(합성),"62,060",상승55,+0.09%,"13,742",,KOSPI,456610
바이오노트,"5,620",하락20,-0.35%,"38,474",,KOSPI,377740
대한해운,"1,770",상승56,+3.27%,"1,980,786",,KOSPI,005880
쿠쿠홈시스,"25,350",상승450,+1.81%,"25,126",,KOSPI,284740
덴티움,"51,200","하락1,000",-1.92%,"22,525",,KOSPI,145720
신대양제지,"13,970",하락410,-2.85%,"24,366",,KOSPI,016590
E1,"82,000",하락700,-0.85%,"12,783",,KOSPI,017940
KODEX 미국AI테크TOP10타겟커버드콜,"12,855",하락145,-1.12%,"434,755",,KOSPI,483280
RISE KIS국고채30년Enhanced,"70,830",하락370,-0.52%,"27,410",,KOSPI,385560
KODEX 국고채30년액티브,"110,770",하락430,-0.39%,"9,460",,KOSPI,439870
TIGER 27-04회사채(A+이상)액티브,"52,985",하락50,-0.09%,"46,207",,KOSPI,480260
KIWOOM 200,"55,505",하락170,-0.31%,"146,534",,KOSPI,069660
TIGER 미국테크TOP10타겟커버드콜,"16,245",하락150,-0.91%,"276,145",,KOSPI,474220
KG스틸,"5,390",하락20,-0.37%,"88,592",,KOSPI,016380
삼양바이오팜,"72,300","상승5,700",+8.56%,"4,280,624",,KOSPI,0120G0
대신증권우,"20,650",하락50,-0.24%,"74,136",,KOSPI,003545
KODEX 한국부동산리츠인프라,"4,855",상승20,+0.41%,"1,059,116",,KOSPI,476800
아이에스동서,"17,700",하락170,-0.95%,"21,563",,KOSPI,010780
OCI,"59,600",보합0,0.00%,"23,329",,KOSPI,456040
ACE 머니마켓액티브,"103,240",하락5,0.00%,"13,639",,KOSPI,487340
KODEX 자동차,"22,445",하락375,-1.64%,"618,505",,KOSPI,091180
삼양사,"51,400",하락900,-1.72%,"12,194",,KOSPI,145990
일진하이솔루스,"14,590",상승100,+0.69%,"42,710",,KOSPI,271940
KODEX 미국달러SOFR금리액티브(합성),"12,630",상승20,+0.16%,"80,965",,KOSPI,455030
한세실업,"13,070",상승170,+1.32%,"77,427",,KOSPI,105630
풍산홀딩스,"36,200",하락850,-2.29%,"14,810",,KOSPI,005810
KODEX 2차전지산업레버리지,"1,617",상승37,+2.34%,"35,942,926",,KOSPI,462330
TIGER 2차전지TOP10,"9,565",상승55,+0.58%,"2,065,126",,KOSPI,364980
LF,"17,760",상승60,+0.34%,"47,515",,KOSPI,093050
퍼시스,"45,050",하락400,-0.88%,"3,045",,KOSPI,016800
동아에스티,"55,000",상승800,+1.48%,"36,645",,KOSPI,170900
KODEX 200미국채혼합,"16,650",하락15,-0.09%,"514,488",,KOSPI,284430
애경케미칼,"10,490",상승160,+1.55%,"209,721",,KOSPI,161000
ACE 미국대형성장주액티브,"10,115",하락105,-1.03%,"232,670",,KOSPI,0127P0
KODEX 금융고배당TOP10타겟위클리커버드콜,"12,420",상승115,+0.93%,"667,178",,KOSPI,498410
풀무원,"13,320",하락200,-1.48%,"89,787",,KOSPI,017810
KODEX 미국머니마켓액티브,"14,710",보합0,0.00%,"474,660",,KOSPI,0048J0
아모레퍼시픽우,"47,750","상승1,350",+2.91%,"28,366",,KOSPI,090435
한일홀딩스,"16,330",상승30,+0.18%,"12,582",,KOSPI,003300
NICE,"13,530",하락20,-0.15%,"76,807",,KOSPI,034310
ACE 국고채10년,"88,570",하락315,-0.35%,"13,215",,KOSPI,365780
태영건설,"1,681",하락28,-1.64%,"250,444",,KOSPI,009410
현대그린푸드,"15,220",하락360,-2.31%,"55,394",,KOSPI,453340
TIGER 200 IT,"50,945",상승185,+0.36%,"110,444",,KOSPI,139260
현대차증권,"8,070",하락50,-0.62%,"70,164",,KOSPI,001500
고려제강,"18,400",하락100,-0.54%,"20,251",,KOSPI,002240
삼천리,"121,100",하락200,-0.16%,"9,008",,KOSPI,004690
KODEX 27-12 회사채(AA-이상)액티브,"10,205",하락15,-0.15%,"15,919",,KOSPI,0007F0
KODEX ESG종합채권(A-이상)액티브,"115,625",하락175,-0.15%,"2,496",,KOSPI,439860
KODEX 미국나스닥100(H),"19,355",하락95,-0.49%,"350,546",,KOSPI,449190
맵스리얼티,"5,270",하락40,-0.75%,"158,199",,KOSPI,094800
TIGER 미국달러단기채권액티브,"13,570",상승25,+0.18%,"440,266",,KOSPI,329750
PI첨단소재,"16,630",하락30,-0.18%,"53,475",,KOSPI,178920
드림텍,"7,040",하락60,-0.85%,"99,293",,KOSPI,192650
신도리코,"48,100",상승600,+1.26%,"15,360",,KOSPI,029530
SOL AI반도체소부장,"17,455",상승10,+0.06%,"1,071,446",,KOSPI,455850
삼성 레버리지 WTI원유 선물 ETN,"1,195",상승42,+3.64%,"6,159,078",,KOSPI,530031
KIWOOM 종합채권(AA-이상)액티브,"106,775",하락175,-0.16%,19,,KOSPI,454780
HANARO 200,"55,780",하락130,-0.23%,"55,438",,KOSPI,293180
KODEX 200액티브,"16,050",하락20,-0.12%,"83,882",,KOSPI,494890
TIGER 인도니프티50,"14,395",보합0,0.00%,"154,758",,KOSPI,453870
세아홀딩스,"118,500","하락1,500",-1.25%,309,,KOSPI,058650
엠씨넥스,"26,300",하락800,-2.95%,"37,007",,KOSPI,097520
HANARO 원자력iSelect,"46,590","하락1,820",-3.76%,"371,850",,KOSPI,434730
SOL 미국양자컴퓨팅TOP10,"26,100",하락280,-1.06%,"755,093",,KOSPI,0023A0
KoAct 바이오헬스케어액티브,"23,650",상승185,+0.79%,"2,061,251",,KOSPI,462900
스틱인베스트먼트,"11,250",상승290,+2.65%,"296,876",,KOSPI,026890
조광피혁,"70,400",하락300,-0.42%,"3,298",,KOSPI,004700
삼양홀딩스,"60,200",하락700,-1.15%,"71,656",,KOSPI,000070
제주은행,"12,320",상승150,+1.23%,"1,352,987",,KOSPI,006220
KODEX 미국종합채권ESG액티브(H),"101,970",하락5,0.00%,"17,091",,KOSPI,437080
KODEX 인도Nifty50,"14,630",하락5,-0.03%,"142,728",,KOSPI,453810
KODEX MSCI선진국,"36,815",상승20,+0.05%,"51,864",,KOSPI,251350
KODEX 증권,"14,755",하락105,-0.71%,"1,019,835",,KOSPI,102970
SPC삼립,"52,400",상승300,+0.58%,"7,842",,KOSPI,005610
HL홀딩스,"48,850","상승1,400",+2.95%,"101,160",,KOSPI,060980
명신산업,"8,560",하락40,-0.47%,"63,034",,KOSPI,009900
DB증권,"10,480",하락20,-0.19%,"124,497",,KOSPI,016610
유니드,"65,000",하락300,-0.46%,"10,988",,KOSPI,014830
자화전자,"20,150","상승2,400",+13.52%,"375,542",,KOSPI,033240
현대차3우B,"188,000","하락4,700",-2.44%,"17,022",,KOSPI,005389
KCC글라스,"27,300",하락150,-0.55%,"23,764",,KOSPI,344820
농심홀딩스,"93,900",하락200,-0.21%,"15,397",,KOSPI,072710
티웨이항공,"1,600",상승13,+0.82%,"288,093",,KOSPI,091810
제주항공,"5,370",하락50,-0.92%,"111,381",,KOSPI,089590
아세아시멘트,"11,570",하락390,-3.26%,"68,933",,KOSPI,183190
코람코라이프인프라리츠,"4,435",상승5,+0.11%,"109,298",,KOSPI,357120
TIGER 반도체,"58,740",상승350,+0.60%,"246,673",,KOSPI,091230
RISE 미국AI밸류체인데일리고정커버드콜,"13,180",하락60,-0.45%,"412,002",,KOSPI,490590
TCC스틸,"16,400",하락30,-0.18%,"97,330",,KOSPI,002710
ACE 미국나스닥100미국채혼합50액티브,"15,080",하락55,-0.36%,"459,256",,KOSPI,438100
TIGER 200 중공업,"13,165",하락305,-2.26%,"783,001",,KOSPI,139230
TIGER 미국S&P500타겟데일리커버드콜,"11,970",하락30,-0.25%,"243,289",,KOSPI,482730
KODEX 미국나스닥100데일리커버드콜OTM,"10,190",하락30,-0.29%,"355,932",,KOSPI,494300
삼성FN리츠,"4,620",상승15,+0.33%,"22,229",,KOSPI,448730
TIGER 미국S&P500(H),"16,020",하락80,-0.50%,"141,051",,KOSPI,448290
TIGER 차이나휴머노이드로봇,"12,840",상승190,+1.50%,"1,023,024",,KOSPI,0053L0
KODEX 국고채3년,"62,360",하락65,-0.10%,"23,938",,KOSPI,114260
동국제강,"8,300",하락10,-0.12%,"73,285",,KOSPI,460860
TIMEFOLIO K바이오액티브,"20,340",상승310,+1.55%,"1,964,707",,KOSPI,463050
TIGER CD금리플러스액티브(합성),"1,000,385",상승50,0.00%,"6,820",,KOSPI,499660
두산2우B,"457,500","하락9,000",-1.93%,"2,890",,KOSPI,000157
TIGER TDF2045,"11,655",하락55,-0.47%,"579,740",,KOSPI,0025N0
YG PLUS,"6,330",하락80,-1.25%,"882,633",,KOSPI,037270
TIGER 화장품,"3,385",하락100,-2.87%,"5,159,634",,KOSPI,228790
KODEX 골드선물(H),"24,675",상승235,+0.96%,"266,517",,KOSPI,132030
DI동일,"20,100",상승390,+1.98%,"139,260",,KOSPI,001530
ACE 베트남VN30(합성),"30,195",상승75,+0.25%,"55,205",,KOSPI,245710
부광약품,"3,990",하락25,-0.62%,"478,885",,KOSPI,003000
흥아해운,"1,625",상승21,+1.31%,"1,225,956",,KOSPI,003280
대한제강,"16,550",상승120,+0.73%,"16,028",,KOSPI,084010
SOL 미국30년국채커버드콜(합성),"9,570",하락45,-0.47%,"429,679",,KOSPI,473330
KODEX 미국서학개미,"23,360",하락295,-1.25%,"171,833",,KOSPI,473460
PLUS 종합채권(AA-이상)액티브,"113,000",하락225,-0.20%,10,,KOSPI,451000
신한 레버리지 WTI원유 선물 ETN(H),767,상승23,+3.09%,"1,644,447",,KOSPI,500019
TIGER 미국나스닥100커버드콜(합성),"10,970",하락10,-0.09%,"113,278",,KOSPI,441680
RISE 미국30년국채엔화노출(합성 H),"8,385",상승5,+0.06%,"644,785",,KOSPI,472870
쏘카,"11,590",보합0,0.00%,"4,310",,KOSPI,403550
BGF,"3,970",하락65,-1.61%,"92,202",,KOSPI,027410
더본코리아,"25,550",하락200,-0.78%,"13,103",,KOSPI,475560
KISCO홀딩스,"26,550",상승550,+2.12%,"7,866",,KOSPI,001940
KODEX TDF2050액티브,"16,240",하락60,-0.37%,"194,827",,KOSPI,434060
KG케미칼,"5,460",하락10,-0.18%,"356,052",,KOSPI,001390
KODEX 은행,"12,715",상승195,+1.56%,"556,930",,KOSPI,091170
RISE 글로벌원자력,"37,440",하락655,-1.72%,"101,716",,KOSPI,442320
디아이씨,"9,560",상승470,+5.17%,"14,441,048",,KOSPI,092200
TIGER 글로벌AI전력인프라액티브,"19,480",하락115,-0.59%,"193,016",,KOSPI,491010
신세계인터내셔날,"10,440",상승70,+0.68%,"54,670",,KOSPI,031430
TIGER 코리아AI전력기기TOP3플러스,"11,800",하락505,-4.10%,"2,337,846",,KOSPI,0117V0
TIGER 글로벌AI액티브,"23,085",하락190,-0.82%,"85,031",,KOSPI,466950
KB스타리츠,"3,630",하락5,-0.14%,"89,109",,KOSPI,432320
영진약품,"1,996",상승4,+0.20%,"250,123",,KOSPI,003520
한국철강,"10,000",하락80,-0.79%,"12,437",,KOSPI,104700
KODEX 로봇액티브,"22,845",하락145,-0.63%,"986,344",,KOSPI,445290
애경산업,"13,730",하락150,-1.08%,"34,436",,KOSPI,018250
INVENI,"63,400",상승500,+0.79%,"4,881",,KOSPI,015360
삼아알미늄,"24,550",상승700,+2.94%,"47,368",,KOSPI,006110
한전산업,"11,040",하락50,-0.45%,"59,273",,KOSPI,130660
NH투자증권우,"18,970",보합0,0.00%,"34,977",,KOSPI,005945
SBS,"19,250",하락50,-0.26%,"26,932",,KOSPI,034120
SOL 미국원자력SMR,"16,530",하락170,-1.02%,"506,354",,KOSPI,0051G0
ACE 미국30년국채액티브,"10,355",하락40,-0.38%,"325,248",,KOSPI,476760
KODEX 미국배당다우존스,"11,045",상승55,+0.50%,"326,794",,KOSPI,489250
KODEX 반도체레버리지,"25,105",상승405,+1.64%,"2,573,339",,KOSPI,494310
PLUS 고배당주채권혼합,"14,175",하락30,-0.21%,"340,798",,KOSPI,251600
ACE 미국달러SOFR금리(합성),"12,580",상승5,+0.04%,"77,053",,KOSPI,456880
TIGER 일본니케이225,"28,200",하락525,-1.83%,"55,551",,KOSPI,241180
한섬,"15,600",상승30,+0.19%,"64,664",,KOSPI,020000
콜마홀딩스,"10,180",하락260,-2.49%,"121,027",,KOSPI,024720
DS단석,"19,820",상승350,+1.80%,"74,236",,KOSPI,017860
대덕,"10,280",하락60,-0.58%,"83,986",,KOSPI,008060
케이씨,"26,300","상승1,200",+4.78%,"64,265",,KOSPI,029460
진에어,"6,660",하락40,-0.60%,"63,866",,KOSPI,272450
TIGER 미국테크TOP10 INDXX(H),"18,225",하락215,-1.17%,"955,117",,KOSPI,472160
현대퓨처넷,"3,150",하락5,-0.16%,"47,805",,KOSPI,126560
사조대림,"37,600",보합0,0.00%,"4,746",,KOSPI,003960
대상홀딩스,"9,490",하락70,-0.73%,"76,304",,KOSPI,084690
TIGER 미국테크TOP10채권혼합,"14,050",하락65,-0.46%,"280,252",,KOSPI,472170
서연이화,"12,580",상승90,+0.72%,"79,208",,KOSPI,200880
일진홀딩스,"6,890",하락110,-1.57%,"281,471",,KOSPI,015860
RISE 글로벌자산배분액티브,"14,710",하락10,-0.07%,"269,076",,KOSPI,461490
천일고속,"236,500",보합0,0.00%,0,,KOSPI,000650
삼성전기우,"115,900",상승700,+0.61%,"37,941",,KOSPI,009155
SGC에너지,"23,350",상승100,+0.43%,"23,284",,KOSPI,005090
TIGER 미국필라델피아반도체레버리지(합성),"39,590",하락355,-0.89%,"145,509",,KOSPI,423920
PLUS 머니마켓액티브,"52,915",하락5,-0.01%,"70,377",,KOSPI,477050
세아제강,"118,300","하락1,000",-0.84%,"3,042",,KOSPI,306200
유진투자증권,"3,445",하락35,-1.01%,"722,977",,KOSPI,001200
제이에스코퍼레이션,"11,470",하락330,-2.80%,"265,589",,KOSPI,194370
신성이엔지,"1,607",하락11,-0.68%,"1,032,744",,KOSPI,011930
TIGER 토탈월드스탁액티브,"11,850",하락45,-0.38%,"247,230",,KOSPI,0060H0
한국토지신탁,"1,309",하락9,-0.68%,"234,240",,KOSPI,034830
TIGER 차이나테크TOP10,"12,880",상승280,+2.22%,"358,735",,KOSPI,0047A0
KODEX 은선물(H),"9,765",상승495,+5.34%,"2,871,470",,KOSPI,144600
한투 KIS CD금리투자 ETN,"54,575",보합0,0.00%,0,,KOSPI,570090
SIMPAC,"4,990",하락10,-0.20%,"62,236",,KOSPI,009160
남해화학,"6,540",하락40,-0.61%,"18,272",,KOSPI,025860
KODEX 테슬라커버드콜채권혼합액티브,"9,020",하락15,-0.17%,"241,623",,KOSPI,475080
엘브이엠씨홀딩스,"1,658",상승40,+2.47%,"724,751",,KOSPI,900140
유나이티드제약,"19,610",상승30,+0.15%,"27,577",,KOSPI,033270
서울가스,"63,900",하락900,-1.39%,"8,308",,KOSPI,017390
삼화콘덴서,"30,700",하락500,-1.60%,"42,621",,KOSPI,001820
SOL 코리아메가테크액티브,"29,635",하락260,-0.87%,"153,292",,KOSPI,444200
디앤디플랫폼리츠,"3,590",하락30,-0.83%,"67,671",,KOSPI,377190
광동제약,"6,050",상승40,+0.67%,"78,364",,KOSPI,009290
넥센,"5,870",상승10,+0.17%,"42,436",,KOSPI,005720
KODEX 고배당주,"13,890",상승70,+0.51%,"330,904",,KOSPI,279530
TIGER 중장기국채,"51,055",하락100,-0.20%,"12,777",,KOSPI,302190
일성아이에스,"23,500",상승100,+0.43%,"4,629",,KOSPI,003120
SOL 금융지주플러스고배당,"17,245",상승215,+1.26%,"423,767",,KOSPI,484880
TIGER 글로벌자율주행&전기차SOLACTIVE,"14,350",하락30,-0.21%,"32,510",,KOSPI,394660
모토닉,"11,070",상승240,+2.22%,"31,318",,KOSPI,009680
SK증권,656,하락4,-0.61%,"1,026,996",,KOSPI,001510
SOL 중단기회사채(A-이상)액티브,"51,135",하락30,-0.06%,"57,701",,KOSPI,0016X0
우진,"15,320",하락580,-3.65%,"487,722",,KOSPI,105840
KPX홀딩스,"72,900",하락300,-0.41%,"1,987",,KOSPI,092230
이리츠코크렙,"4,860",상승5,+0.10%,"15,676",,KOSPI,088260
TIGER 지주회사,"15,605",하락330,-2.07%,"768,868",,KOSPI,307520
이지스밸류플러스리츠,"4,415",하락15,-0.34%,"200,791",,KOSPI,334890
아세아제지,"7,350",보합0,0.00%,"58,448",,KOSPI,002310
한국자산신탁,"2,500",상승30,+1.21%,"254,513",,KOSPI,123890
남양유업,"50,900",하락800,-1.55%,"3,119",,KOSPI,003920
RISE 코리아밸류업,"15,975",보합0,0.00%,"210,847",,KOSPI,495050
TIGER 미국투자등급회사채액티브(H),"49,190",상승185,+0.38%,"8,740",,KOSPI,458260
RISE 200TR,"31,380",하락50,-0.16%,"153,893",,KOSPI,361580
화승엔터프라이즈,"4,985",하락25,-0.50%,"63,322",,KOSPI,241590
한진,"19,660",하락140,-0.71%,"21,327",,KOSPI,002320
코람코더원리츠,"7,370",상승280,+3.95%,"92,439",,KOSPI,417310
TIGER 미국나스닥100(H),"19,965",하락115,-0.57%,"143,414",,KOSPI,448300
수산인더스트리,"20,800",하락200,-0.95%,"13,056",,KOSPI,126720
KODEX 미국AI테크TOP10,"14,795",하락200,-1.33%,"635,953",,KOSPI,485540
KODEX 단기변동금리부채권액티브,"114,760",상승10,+0.01%,"1,228",,KOSPI,273140
TIGER 바이오TOP10,"8,840",하락55,-0.62%,"2,147,523",,KOSPI,364970
TIGER 글로벌리튬&2차전지SOLACTIVE(합성),"10,125",상승105,+1.05%,"118,730",,KOSPI,394670
RISE 단기통안채,"116,405",하락15,-0.01%,"6,447",,KOSPI,196230
롯데이노베이트,"19,300",하락290,-1.48%,"9,616",,KOSPI,286940
TIGER 코리아원자력,"10,110",하락260,-2.51%,"1,132,219",,KOSPI,0091P0
DB,"1,449",하락5,-0.34%,"397,837",,KOSPI,012030
TIGER 삼성그룹펀더멘털,"17,795",상승45,+0.25%,"36,839",,KOSPI,138520
신한 레버리지 은 선물 ETN(H),"29,070","상승2,620",+9.91%,"393,800",,KOSPI,500029
삼영무역,"15,740",하락20,-0.13%,"10,141",,KOSPI,002810
삼진제약,"20,900",상승100,+0.48%,"40,725",,KOSPI,005500
삼성SDI우,"178,700","상승1,200",+0.68%,"4,923",,KOSPI,006405
현대코퍼레이션,"21,850",하락300,-1.35%,"25,955",,KOSPI,011760
SOL 미국배당미국채혼합50,"10,750",하락20,-0.19%,"232,069",,KOSPI,490490
국도화학,"31,100",하락100,-0.32%,"12,544",,KOSPI,007690
KIWOOM 머니마켓액티브,"52,980",하락5,-0.01%,"1,376",,KOSPI,476450
SOL 미국테크TOP10,"16,910",하락180,-1.05%,"1,032,206",,KOSPI,481190
노루홀딩스,"21,550",하락250,-1.15%,"19,171",,KOSPI,000320
KODEX 코리아밸류업,"15,960",하락10,-0.06%,"88,595",,KOSPI,495850
대원전선,"3,720",하락290,-7.23%,"6,545,683",,KOSPI,006340
KIWOOM 26-09회사채(AA-이상)액티브,"52,640",하락10,-0.02%,56,,KOSPI,464240
